OrderID,ReturnDate,Reason
ORD158364,2024-03-01,Damaged
ORD134628,2024-12-06,Not Needed
ORD107890,2025-02-10,Wrong Item
ORD136628,2024-03-16,Wrong Item
ORD121842,2025-06-15,Wrong Item
ORD134847,2025-02-16,Wrong Item
ORD110579,2025-03-15,Damaged
ORD186257,2025-06-28,Damaged
ORD180953,2025-05-16,Damaged
ORD107095,2025-05-01,Late Delivery
ORD190339,2024-07-16,Late Delivery
ORD160177,2025-06-12,Not Needed
ORD138884,2025-06-26,Late Delivery
ORD142003,2025-07-05,Wrong Item
ORD181016,2025-03-06,Damaged
ORD116440,2025-07-07,Wrong Item
ORD144832,2024-11-02,Late Delivery
ORD168601,2025-07-03,Late Delivery
ORD187797,2024-08-06,Damaged
ORD195713,2023-12-31,Not Needed
ORD151677,2025-04-19,Damaged
ORD156711,2025-05-18,Late Delivery
ORD197336,2024-03-24,Damaged
ORD195275,2025-03-27,Not Needed
ORD103241,2025-06-21,Not Needed
ORD165571,2024-08-06,Late Delivery
ORD176792,2025-07-01,Late Delivery
ORD100842,2025-03-03,Wrong Item
ORD166825,2025-05-20,Late Delivery
ORD172266,2024-06-04,Late Delivery
ORD164904,2024-03-31,Damaged
ORD129650,2025-06-18,Not Needed
ORD156669,2024-05-17,Not Needed
ORD177579,2025-04-25,Not Needed
ORD191468,2025-06-15,Wrong Item
ORD157444,2025-03-04,Late Delivery
ORD190032,2024-08-02,Late Delivery
ORD180939,2024-09-13,Late Delivery
ORD173234,2025-05-09,Damaged
ORD124237,2024-10-29,Not Needed
ORD191589,2025-02-01,Not Needed
ORD159847,2025-06-03,Wrong Item
ORD158731,2025-05-04,Late Delivery
ORD193888,2025-04-18,Damaged
ORD104643,2024-12-02,Not Needed
ORD197144,2025-04-22,Late Delivery
ORD149560,2024-06-19,Not Needed
ORD147436,2025-03-18,Not Needed
ORD162620,2025-04-11,Wrong Item
ORD135403,2024-03-08,Not Needed
ORD103016,2024-07-24,Late Delivery
ORD115039,2025-06-28,Damaged
ORD198733,2025-04-04,Wrong Item
ORD153056,2025-01-13,Late Delivery
ORD142512,2024-05-22,Not Needed
ORD114442,2025-05-18,Damaged
ORD130895,2024-09-17,Damaged
ORD113519,2024-09-20,Late Delivery
ORD172854,2024-12-07,Damaged
ORD160198,2025-04-28,Damaged
ORD138716,2025-06-14,Late Delivery
ORD125128,2024-06-10,Damaged
ORD142472,2025-04-30,Damaged
ORD196442,2025-03-13,Damaged
ORD164592,2025-02-05,Damaged
ORD198356,2024-01-14,Late Delivery
ORD164719,2025-04-28,Wrong Item
ORD133861,2024-09-21,Late Delivery
ORD140578,2025-04-25,Damaged
ORD194035,2025-03-12,Not Needed
ORD198281,2025-06-08,Damaged
ORD158522,2025-06-27,Late Delivery
ORD114766,2025-05-15,Late Delivery
ORD189352,2025-06-23,Damaged
ORD149077,2025-05-26,Wrong Item
ORD131998,2025-05-06,Wrong Item
ORD128785,2025-02-25,Damaged
ORD112077,2025-02-03,Not Needed
ORD187374,2025-06-15,Damaged
ORD179081,2025-03-15,Not Needed
ORD186300,2025-06-14,Wrong Item
ORD142352,2024-01-20,Not Needed
ORD111794,2025-06-19,Damaged
ORD180292,2025-04-19,Not Needed
ORD141533,2024-11-21,Late Delivery
ORD196665,2025-05-31,Not Needed
ORD155410,2025-02-01,Wrong Item
ORD148261,2025-05-12,Wrong Item
ORD196083,2025-04-16,Wrong Item
ORD153172,2025-01-27,Damaged
ORD147987,2024-02-13,Damaged
ORD180782,2025-07-06,Late Delivery
ORD101738,2024-01-06,Late Delivery
ORD155815,2023-11-12,Damaged
ORD158011,2025-06-15,Not Needed
ORD172119,2025-05-16,Late Delivery
ORD196189,2025-03-27,Not Needed
ORD185807,2024-10-01,Wrong Item
ORD147123,2024-09-24,Damaged
ORD193668,2025-05-09,Damaged
ORD115083,2025-03-08,Not Needed
ORD149417,2024-04-24,Late Delivery
ORD165790,2025-06-08,Late Delivery
ORD112476,2025-03-25,Wrong Item
ORD116153,2025-06-13,Late Delivery
ORD155005,2025-03-24,Not Needed
ORD140651,2025-06-11,Wrong Item
ORD142566,2024-05-05,Damaged
ORD165719,2025-06-11,Damaged
ORD172496,2025-05-29,Damaged
ORD138354,2025-05-22,Damaged
ORD130820,2024-07-26,Late Delivery
ORD103821,2024-09-28,Wrong Item
ORD179754,2024-06-30,Wrong Item
ORD158891,2024-08-06,Damaged
ORD148869,2024-08-26,Not Needed
ORD128073,2025-04-24,Wrong Item
ORD183727,2025-07-06,Not Needed
ORD172217,2025-02-28,Not Needed
ORD176006,2025-06-16,Not Needed
ORD105154,2023-12-18,Late Delivery
ORD148038,2024-02-21,Wrong Item
ORD111118,2025-06-18,Late Delivery
ORD106091,2025-04-23,Damaged
ORD144991,2024-12-17,Wrong Item
ORD189918,2025-01-03,Damaged
ORD157621,2024-11-17,Wrong Item
ORD115323,2025-06-24,Wrong Item
ORD129335,2025-05-09,Damaged
ORD109555,2025-03-13,Late Delivery
ORD127271,2024-12-05,Not Needed
ORD191608,2023-12-27,Not Needed
ORD112878,2025-03-09,Wrong Item
ORD150359,2025-04-03,Late Delivery
ORD117542,2024-09-10,Not Needed
ORD186903,2025-03-14,Not Needed
ORD110463,2025-01-10,Wrong Item
ORD113824,2024-08-16,Wrong Item
ORD189363,2024-07-23,Damaged
ORD146706,2025-05-16,Late Delivery
ORD131780,2025-01-16,Not Needed
ORD167331,2024-11-07,Not Needed
ORD150211,2024-11-27,Not Needed
ORD107255,2025-01-28,Damaged
ORD137852,2024-04-20,Damaged
ORD178801,2025-06-23,Late Delivery
ORD100102,2025-05-16,Wrong Item
ORD103337,2024-09-05,Late Delivery
ORD102513,2025-07-03,Damaged
ORD149719,2024-05-23,Wrong Item
ORD182920,2025-06-28,Damaged
ORD157446,2024-05-22,Not Needed
ORD137015,2025-06-26,Wrong Item
ORD142371,2023-10-03,Late Delivery
ORD179010,2024-10-15,Late Delivery
ORD144600,2025-06-27,Damaged
ORD119559,2024-10-14,Wrong Item
ORD168851,2025-04-05,Late Delivery
ORD105098,2025-06-07,Damaged
ORD126404,2024-10-22,Damaged
ORD143659,2024-11-12,Wrong Item
ORD188049,2025-05-08,Wrong Item
ORD128877,2025-05-20,Wrong Item
ORD139182,2025-07-04,Not Needed
ORD164150,2023-10-21,Damaged
ORD135850,2025-05-23,Damaged
ORD147967,2024-12-14,Damaged
ORD183074,2024-07-09,Damaged
ORD113274,2024-12-16,Damaged
ORD170282,2025-06-24,Not Needed
ORD129769,2023-12-25,Late Delivery
ORD172029,2024-06-02,Not Needed
ORD160192,2025-01-28,Damaged
ORD119223,2025-03-31,Not Needed
ORD165987,2025-06-14,Late Delivery
ORD188943,2024-05-16,Late Delivery
ORD171624,2025-01-31,Late Delivery
ORD183857,2025-04-11,Late Delivery
ORD199907,2025-01-21,Not Needed
ORD135593,2025-01-31,Wrong Item
ORD164439,2024-10-05,Wrong Item
ORD188906,2025-05-12,Late Delivery
ORD142087,2024-11-13,Late Delivery
ORD119711,2025-06-28,Late Delivery
ORD187674,2025-06-26,Damaged
ORD127343,2024-10-19,Late Delivery
ORD102946,2025-06-02,Not Needed
ORD181654,2025-04-07,Damaged
ORD119242,2025-06-07,Wrong Item
ORD154963,2025-06-05,Late Delivery
ORD168928,2025-06-30,Wrong Item
ORD160066,2025-06-20,Wrong Item
ORD183164,2025-06-25,Late Delivery
ORD134965,2025-07-07,Wrong Item
ORD122383,2024-10-01,Damaged
ORD197705,2024-10-27,Not Needed
ORD190049,2025-03-26,Wrong Item
ORD119764,2025-04-26,Late Delivery
ORD166638,2025-05-22,Wrong Item
ORD110947,2025-04-08,Late Delivery
ORD169897,2025-04-26,Damaged
ORD198051,2025-02-08,Wrong Item
ORD163628,2024-08-21,Damaged
ORD114664,2025-03-13,Late Delivery
ORD104361,2025-01-06,Not Needed
ORD133448,2025-04-28,Wrong Item
ORD162353,2025-06-01,Damaged
ORD102764,2025-02-01,Not Needed
ORD179877,2025-02-04,Late Delivery
ORD174604,2024-04-05,Wrong Item
ORD166232,2025-05-02,Late Delivery
ORD104608,2025-06-28,Wrong Item
ORD181162,2023-09-23,Late Delivery
ORD141651,2024-04-11,Damaged
ORD113327,2025-03-28,Damaged
ORD123378,2025-02-17,Damaged
ORD198735,2024-12-14,Damaged
ORD100476,2025-06-14,Wrong Item
ORD147251,2024-11-20,Wrong Item
ORD130098,2025-02-18,Wrong Item
ORD125140,2024-12-22,Damaged
ORD111735,2024-12-14,Late Delivery
ORD156281,2024-05-01,Not Needed
ORD117831,2024-08-07,Damaged
ORD136082,2025-06-03,Wrong Item
ORD121616,2025-02-22,Damaged
ORD164673,2025-03-14,Late Delivery
ORD137501,2023-09-29,Not Needed
ORD136785,2025-05-24,Damaged
ORD127418,2024-04-26,Late Delivery
ORD177664,2025-04-29,Wrong Item
ORD113577,2025-02-19,Late Delivery
ORD144542,2024-07-13,Damaged
ORD187622,2024-09-01,Damaged
ORD105428,2025-05-16,Late Delivery
ORD193081,2025-07-03,Not Needed
ORD134266,2025-03-30,Damaged
ORD178968,2025-06-18,Late Delivery
ORD115879,2024-11-22,Not Needed
ORD177877,2024-12-04,Not Needed
ORD195267,2025-06-16,Damaged
ORD131003,2025-06-19,Damaged
ORD151247,2024-11-07,Late Delivery
ORD168163,2024-12-24,Late Delivery
ORD184701,2025-07-04,Not Needed
ORD194505,2024-04-07,Not Needed
ORD168686,2025-06-16,Wrong Item
ORD110815,2025-04-22,Not Needed
ORD172188,2025-04-23,Wrong Item
ORD181590,2024-07-18,Wrong Item
ORD125987,2024-08-09,Not Needed
ORD145392,2025-07-04,Late Delivery
ORD193880,2025-05-31,Damaged
ORD164258,2024-11-13,Not Needed
ORD176511,2024-11-20,Wrong Item
ORD198138,2025-01-24,Wrong Item
ORD197716,2024-09-07,Wrong Item
ORD107362,2025-04-17,Late Delivery
ORD106491,2025-04-20,Wrong Item
ORD114831,2025-03-28,Damaged
ORD182346,2025-05-16,Not Needed
ORD149856,2024-05-02,Not Needed
ORD126053,2025-06-18,Not Needed
ORD188062,2025-04-12,Not Needed
ORD172990,2025-05-04,Not Needed
ORD154393,2024-07-31,Damaged
ORD139345,2025-04-04,Late Delivery
ORD121729,2025-06-10,Late Delivery
ORD149682,2025-06-24,Wrong Item
ORD152825,2024-12-22,Wrong Item
ORD146852,2024-08-30,Damaged
ORD150043,2025-04-02,Wrong Item
ORD132489,2025-05-28,Late Delivery
ORD120182,2025-06-20,Late Delivery
ORD161885,2025-03-29,Late Delivery
ORD190897,2024-12-25,Damaged
ORD108085,2024-09-05,Not Needed
ORD119444,2025-05-06,Late Delivery
ORD123651,2025-07-01,Damaged
ORD130000,2025-06-17,Damaged
ORD183625,2023-11-05,Damaged
ORD145855,2025-06-29,Damaged
ORD198254,2024-03-31,Not Needed
ORD179013,2025-06-17,Wrong Item
ORD186644,2025-06-30,Wrong Item
ORD183438,2025-05-07,Damaged
ORD186706,2025-05-26,Late Delivery
ORD172757,2024-09-17,Late Delivery
ORD113320,2024-10-28,Not Needed
ORD182851,2025-06-16,Wrong Item
ORD125670,2024-07-07,Wrong Item
ORD166498,2025-06-30,Late Delivery
ORD141155,2025-03-11,Late Delivery
ORD196364,2025-02-22,Damaged
ORD115617,2024-09-07,Late Delivery
ORD167014,2024-02-13,Damaged
ORD134721,2025-07-07,Not Needed
ORD183739,2024-06-15,Damaged
ORD152857,2025-04-21,Late Delivery
ORD154233,2025-01-02,Late Delivery
ORD102694,2024-12-30,Not Needed
ORD175690,2025-03-11,Wrong Item
ORD136372,2025-05-28,Wrong Item
ORD152373,2025-03-01,Not Needed
ORD125369,2025-03-03,Late Delivery
ORD193399,2025-06-19,Damaged
ORD163119,2025-05-23,Damaged
ORD195762,2025-07-05,Wrong Item
ORD187846,2025-02-08,Wrong Item
ORD115291,2025-01-18,Not Needed
ORD144818,2024-10-25,Not Needed
ORD135095,2025-06-15,Not Needed
ORD106936,2024-02-08,Not Needed
ORD161555,2025-06-06,Damaged
ORD129718,2025-05-18,Not Needed
ORD169703,2025-02-11,Late Delivery
ORD150585,2025-06-09,Damaged
ORD137095,2025-07-04,Not Needed
ORD109456,2024-11-25,Damaged
ORD188841,2025-06-25,Late Delivery
ORD147164,2025-06-17,Wrong Item
ORD144609,2025-03-31,Not Needed
ORD187378,2023-10-09,Damaged
ORD183432,2023-08-28,Not Needed
ORD125361,2024-04-17,Damaged
ORD137799,2025-02-02,Late Delivery
ORD142745,2023-11-28,Not Needed
ORD160463,2025-03-08,Not Needed
ORD186990,2024-11-11,Wrong Item
ORD126829,2024-10-20,Late Delivery
ORD173600,2025-04-23,Wrong Item
ORD117090,2025-01-15,Wrong Item
ORD102891,2025-04-03,Late Delivery
ORD116069,2024-11-18,Not Needed
ORD149160,2025-03-14,Damaged
ORD162115,2025-03-15,Damaged
ORD102437,2024-08-22,Late Delivery
ORD121582,2025-05-06,Damaged
ORD169919,2024-12-12,Not Needed
ORD159541,2024-10-14,Not Needed
ORD157991,2024-10-25,Damaged
ORD156101,2025-04-02,Late Delivery
ORD117642,2025-03-29,Damaged
ORD185870,2025-01-25,Not Needed
ORD158525,2024-06-17,Wrong Item
ORD173362,2024-09-19,Late Delivery
ORD161820,2024-06-14,Not Needed
ORD132042,2024-10-26,Not Needed
ORD144829,2025-01-31,Not Needed
ORD115985,2025-04-17,Not Needed
ORD108751,2024-06-19,Not Needed
ORD104287,2025-04-26,Not Needed
ORD192381,2024-10-18,Damaged
ORD150451,2024-03-19,Not Needed
ORD145123,2025-01-15,Wrong Item
ORD165972,2025-06-22,Late Delivery
ORD129649,2025-04-10,Wrong Item
ORD123155,2024-07-30,Damaged
ORD150780,2024-03-21,Damaged
ORD156287,2025-01-09,Wrong Item
ORD156530,2025-04-27,Damaged
ORD107339,2025-06-22,Damaged
ORD119534,2025-02-02,Damaged
ORD150562,2025-04-16,Not Needed
ORD196219,2025-05-28,Late Delivery
ORD158705,2025-04-14,Wrong Item
ORD150909,2024-07-02,Wrong Item
ORD188486,2024-07-10,Late Delivery
ORD179760,2025-03-07,Late Delivery
ORD166662,2025-03-06,Not Needed
ORD151687,2024-05-24,Late Delivery
ORD125810,2025-06-14,Damaged
ORD173371,2025-06-01,Wrong Item
ORD186320,2024-06-14,Wrong Item
ORD182732,2024-11-19,Not Needed
ORD180464,2024-05-24,Wrong Item
ORD130125,2024-09-14,Late Delivery
ORD198468,2025-05-13,Not Needed
ORD198213,2024-09-21,Not Needed
ORD159578,2025-04-10,Late Delivery
ORD155405,2024-08-04,Damaged
ORD194264,2025-07-01,Damaged
ORD171583,2025-01-30,Damaged
ORD159996,2025-05-30,Not Needed
ORD112358,2025-02-17,Late Delivery
ORD188750,2025-01-09,Not Needed
ORD131697,2024-09-09,Late Delivery
ORD102648,2025-02-28,Damaged
ORD153241,2024-04-03,Wrong Item
ORD184022,2025-02-25,Wrong Item
ORD171935,2024-06-23,Not Needed
ORD111897,2024-03-18,Wrong Item
ORD171307,2025-05-23,Late Delivery
ORD172139,2025-02-25,Wrong Item
ORD106062,2025-04-17,Damaged
ORD120590,2025-03-03,Wrong Item
ORD197694,2024-09-14,Wrong Item
ORD102820,2024-11-04,Not Needed
ORD162826,2024-07-17,Late Delivery
ORD136614,2025-01-06,Damaged
ORD105346,2025-07-01,Damaged
ORD124040,2024-04-26,Late Delivery
ORD111038,2025-05-13,Not Needed
ORD119468,2024-10-19,Late Delivery
ORD103431,2024-11-29,Not Needed
ORD108822,2024-11-10,Damaged
ORD105638,2024-12-14,Not Needed
ORD133309,2024-10-30,Wrong Item
ORD163547,2024-07-12,Late Delivery
ORD198474,2025-06-27,Not Needed
ORD119729,2024-10-24,Not Needed
ORD110970,2025-06-14,Damaged
ORD160396,2024-09-26,Damaged
ORD153392,2023-10-13,Wrong Item
ORD156755,2024-08-20,Late Delivery
ORD146918,2024-12-06,Not Needed
ORD154050,2025-01-01,Not Needed
ORD149453,2024-05-28,Not Needed
ORD158556,2023-09-14,Damaged
ORD137278,2024-11-17,Not Needed
ORD111250,2025-03-04,Not Needed
ORD195720,2023-11-05,Late Delivery
ORD130272,2025-07-01,Not Needed
ORD108325,2024-11-19,Late Delivery
ORD184830,2025-03-05,Damaged
ORD154368,2025-06-21,Damaged
ORD188279,2024-09-30,Late Delivery
ORD106329,2025-07-01,Damaged
ORD147765,2025-03-14,Not Needed
ORD100802,2025-04-03,Late Delivery
ORD179005,2025-06-26,Not Needed
ORD199835,2024-10-30,Late Delivery
ORD136781,2024-11-02,Wrong Item
ORD155369,2025-03-28,Not Needed
ORD177134,2025-05-22,Damaged
ORD191214,2025-06-06,Not Needed
ORD141796,2024-12-18,Wrong Item
ORD138486,2025-03-22,Wrong Item
ORD136689,2025-01-27,Not Needed
ORD129972,2024-03-30,Not Needed
ORD126142,2024-08-23,Damaged
ORD158780,2025-06-14,Not Needed
ORD163218,2023-08-23,Wrong Item
ORD127667,2025-02-25,Wrong Item
ORD108913,2025-06-19,Not Needed
ORD104280,2025-04-13,Wrong Item
ORD194802,2025-05-26,Damaged
ORD103022,2024-09-30,Not Needed
ORD198690,2025-01-12,Not Needed
ORD187159,2025-01-07,Damaged
ORD148306,2024-09-07,Damaged
ORD132755,2025-04-14,Wrong Item
ORD153850,2025-04-27,Damaged
ORD171402,2025-07-05,Not Needed
ORD195468,2025-06-13,Damaged
ORD186627,2025-06-13,Not Needed
ORD138858,2025-03-20,Damaged
ORD196660,2024-09-10,Damaged
ORD159699,2024-12-19,Not Needed
ORD154543,2023-12-15,Wrong Item
ORD164624,2025-05-23,Not Needed
ORD171010,2024-06-09,Not Needed
ORD169399,2025-04-15,Wrong Item
ORD111838,2024-12-23,Wrong Item
ORD107969,2024-05-16,Damaged
ORD173557,2025-04-07,Wrong Item
ORD104451,2024-05-18,Damaged
ORD167530,2025-07-07,Late Delivery
ORD196149,2023-08-29,Damaged
ORD189219,2025-06-21,Late Delivery
ORD176369,2025-06-26,Not Needed
ORD136718,2025-03-28,Damaged
ORD150796,2024-06-03,Wrong Item
ORD161024,2024-05-06,Late Delivery
ORD199624,2024-10-20,Not Needed
ORD137662,2025-07-05,Wrong Item
ORD118670,2024-10-22,Damaged
ORD106818,2024-10-22,Damaged
ORD162109,2025-01-05,Not Needed
ORD176999,2025-06-23,Late Delivery
ORD171888,2025-06-30,Not Needed
ORD130491,2025-04-01,Not Needed
ORD134292,2024-06-30,Not Needed
ORD160203,2025-06-30,Wrong Item
ORD150855,2025-04-29,Not Needed
ORD161767,2025-06-25,Damaged
ORD111906,2025-03-04,Damaged
ORD166240,2024-04-22,Damaged
ORD173520,2025-03-23,Late Delivery
ORD132096,2024-09-14,Not Needed
ORD163443,2024-11-29,Damaged
ORD104906,2025-04-21,Damaged
ORD168548,2023-11-27,Late Delivery
ORD130813,2024-06-20,Not Needed
ORD187339,2025-05-05,Not Needed
ORD181717,2025-06-05,Late Delivery
ORD162803,2024-11-19,Not Needed
ORD182242,2025-06-06,Damaged
ORD129352,2025-05-14,Late Delivery
ORD180824,2024-01-15,Late Delivery
ORD190075,2024-09-14,Damaged
ORD133909,2025-06-23,Damaged
ORD166027,2025-04-04,Wrong Item
ORD170314,2024-07-21,Not Needed
ORD190237,2024-05-13,Not Needed
ORD172444,2024-11-17,Late Delivery
ORD165574,2024-12-26,Not Needed
ORD137856,2025-06-22,Damaged
ORD141183,2025-06-27,Wrong Item
ORD120865,2024-11-07,Not Needed
ORD136094,2024-09-10,Damaged
ORD196668,2025-03-11,Wrong Item
ORD118567,2024-11-25,Wrong Item
ORD176035,2024-07-19,Wrong Item
ORD105270,2025-01-28,Late Delivery
ORD166488,2025-03-08,Late Delivery
ORD130640,2024-11-15,Damaged
ORD113396,2025-01-21,Not Needed
ORD185073,2025-02-24,Late Delivery
ORD190787,2025-03-05,Late Delivery
ORD137250,2025-07-03,Not Needed
ORD148858,2024-11-11,Not Needed
ORD107932,2025-05-30,Late Delivery
ORD127698,2024-08-02,Not Needed
ORD147302,2024-04-03,Damaged
ORD135752,2025-02-18,Not Needed
ORD131787,2025-06-14,Not Needed
ORD137294,2024-05-10,Damaged
ORD101053,2025-03-08,Not Needed
ORD192044,2024-11-23,Damaged
ORD176703,2024-11-27,Wrong Item
ORD178314,2025-03-29,Wrong Item
ORD171682,2025-02-25,Damaged
ORD179946,2025-02-15,Not Needed
ORD183989,2024-10-29,Wrong Item
ORD198572,2025-07-06,Late Delivery
ORD153236,2025-04-13,Wrong Item
ORD161638,2025-03-27,Not Needed
ORD141998,2024-11-30,Wrong Item
ORD113814,2025-05-13,Damaged
ORD171140,2025-06-03,Wrong Item
ORD197946,2025-03-27,Damaged
ORD146727,2024-09-25,Wrong Item
ORD133110,2025-04-14,Wrong Item
ORD186154,2025-05-21,Not Needed
ORD166284,2024-06-20,Damaged
ORD170416,2024-11-14,Damaged
ORD163263,2024-04-08,Wrong Item
ORD191901,2025-04-02,Damaged
ORD120629,2024-11-20,Wrong Item
ORD146028,2024-11-01,Wrong Item
ORD184023,2024-09-14,Wrong Item
ORD128382,2025-03-07,Damaged
ORD127047,2025-01-02,Damaged
ORD103394,2025-05-18,Wrong Item
ORD111407,2025-06-15,Not Needed
ORD119767,2024-12-27,Late Delivery
ORD109689,2025-05-03,Late Delivery
ORD139250,2024-10-10,Not Needed
ORD124080,2024-10-08,Late Delivery
ORD113951,2025-06-22,Wrong Item
ORD181313,2025-02-25,Wrong Item
ORD123168,2024-08-12,Late Delivery
ORD117588,2025-06-14,Late Delivery
ORD132546,2025-04-27,Not Needed
ORD155493,2025-03-04,Wrong Item
ORD114555,2025-06-18,Not Needed
ORD127116,2024-04-23,Wrong Item
ORD143987,2024-11-15,Not Needed
ORD142744,2024-07-06,Late Delivery
ORD123272,2023-11-08,Wrong Item
ORD116424,2025-03-10,Wrong Item
ORD131527,2024-08-25,Wrong Item
ORD133011,2025-02-25,Not Needed
ORD189108,2025-05-03,Damaged
ORD111751,2024-08-31,Wrong Item
ORD154352,2025-05-23,Wrong Item
ORD166948,2024-07-11,Late Delivery
ORD162428,2025-06-29,Wrong Item
ORD184626,2025-03-28,Wrong Item
ORD194603,2025-03-06,Late Delivery
ORD165577,2024-10-24,Damaged
ORD187336,2024-11-24,Damaged
ORD187756,2024-11-07,Wrong Item
ORD178172,2025-02-01,Wrong Item
ORD106144,2025-05-13,Late Delivery
ORD169644,2025-07-06,Not Needed
ORD111833,2025-06-17,Not Needed
ORD192459,2024-02-04,Late Delivery
ORD182281,2025-02-12,Damaged
ORD163806,2025-06-19,Wrong Item
ORD102290,2025-06-30,Not Needed
ORD162950,2024-07-05,Wrong Item
ORD153684,2025-02-15,Damaged
ORD190185,2025-07-06,Wrong Item
ORD105309,2025-02-05,Wrong Item
ORD197467,2025-02-18,Damaged
ORD141512,2025-03-06,Not Needed
ORD172479,2025-04-11,Wrong Item
ORD171619,2023-11-22,Damaged
ORD117009,2024-08-18,Late Delivery
ORD142364,2025-04-19,Damaged
ORD185084,2023-12-28,Not Needed
ORD120787,2025-05-24,Damaged
ORD134150,2024-08-04,Late Delivery
ORD123303,2024-08-10,Late Delivery
ORD188225,2024-04-29,Late Delivery
ORD146189,2025-07-05,Late Delivery
ORD114613,2025-06-20,Late Delivery
ORD197940,2024-07-25,Damaged
ORD182425,2024-02-25,Not Needed
ORD135527,2025-06-22,Not Needed
ORD171023,2024-10-05,Not Needed
ORD136332,2025-03-06,Wrong Item
ORD103395,2025-03-16,Wrong Item
ORD121397,2024-09-17,Late Delivery
ORD187181,2025-05-04,Damaged
ORD179106,2024-10-30,Wrong Item
ORD177230,2025-05-14,Damaged
ORD131997,2024-11-08,Damaged
ORD185009,2025-04-15,Late Delivery
ORD192607,2025-02-24,Not Needed
ORD106153,2025-07-01,Damaged
ORD168094,2025-04-05,Damaged
ORD119931,2025-06-29,Late Delivery
ORD144259,2025-04-30,Damaged
ORD165566,2025-02-28,Not Needed
ORD134917,2025-04-26,Late Delivery
ORD140114,2025-03-29,Late Delivery
ORD157651,2025-03-01,Late Delivery
ORD146742,2025-03-10,Late Delivery
ORD108600,2025-04-05,Not Needed
ORD135197,2025-05-01,Wrong Item
ORD104385,2025-06-26,Late Delivery
ORD142792,2025-01-25,Wrong Item
ORD141255,2024-03-26,Damaged
ORD106981,2025-05-29,Late Delivery
ORD127409,2024-05-03,Not Needed
ORD111832,2024-07-19,Not Needed
ORD144719,2024-07-20,Not Needed
ORD120980,2023-10-17,Late Delivery
ORD157224,2024-10-08,Late Delivery
ORD123910,2025-03-24,Damaged
ORD141656,2024-12-12,Wrong Item
